URL,Title,Summary,Published,Image
https://www.nieuwsblad.be/cnt/dmf20230308_97242324,Zaakvoerster van West-Vlaams recyclagebedrijf is vrouwelijke ondernemer van het jaar,"<p>Caroline Van der Perre, de zaakvoerster van het recyclagebedrijf RAFF Plastics uit Houthulst, is uitgeroepen tot ‘vrouwelijke ondernemer van het jaar’. De 44-jarige won de ‘Womed Award’ (Women in Enterprise and Development) van ondernemersorganisatie Unizo en onderneemstersnetwerk Markant.</p>","Thu, 09 Mar 2023 12:31:10 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/09/fe9e590a-27b4-4b59-b7e4-e9f73245db07.jpg
https://www.nieuwsblad.be/cnt/dmf20230314_96072861,Corona kreeg horeca niet klein: tegenwoordig meer zaken én personeel dan voor verplichte sluiting,"<p>Drie jaar geleden moest de horeca noodgedwongen op slot. Een maatregel die het oprukkende coronavirus moest tegenhouden. De sector vreesde voor een economisch bloedbad, maar de cijfers vandaag bewijzen het tegendeel. </p>","Tue, 14 Mar 2023 18:30:00 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/3db5bb7b-badd-43dc-ae8e-b7a8af7d1ecc.png
https://www.nieuwsblad.be/cnt/dmf20230314_94917003,Langetermijncontracten moeten prijzen op Europese elektriciteitsmarkt stabieler maken,"<p>De Europese Commissie heeft haar voorstel voor een hervorming van de elektriciteitsmarkt klaar. Consumenten en bedrijven zullen op meer prijsstabiliteit kunnen rekenen, terwijl investeringen in hernieuwbare energie zullen worden aangemoedigd. De Commissie kiest niet voor een loskoppeling van de elektriciteits- en de gasmarkt, maar zet volop in op langetermijncontracten waarbij een belangrijke rol is weggelegd voor de overheid.</p>","Tue, 14 Mar 2023 14:37:02 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/a3a9af47-f4b3-49c0-899e-f5023d6391bc.jpg
https://www.nieuwsblad.be/cnt/dmf20230314_94986095,Federale staatsschuld stijgt naar 469 miljard euro,<p>In de maand februari alleen al is de federale staatsschuld toegenomen met meer dan 7 miljard euro. Dat blijkt uit een mededeling van het Federaal Agentschap van de Schuld.</p>,"Tue, 14 Mar 2023 14:49:09 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/ddd1485b-cb5c-4799-b1a1-6feb38a31d58.jpg
https://www.nieuwsblad.be/cnt/dmf20230314_96012095,Gents techbedrijf was klant bij overkop gegane Silicon Valley Bank: “Puur toeval dat we ons geld op tijd hebben weggehaald”,"<p>De overkop gegane Silicon Valley Bank was hét toevluchtsoord voor bedrijven en start-ups uit de technologiesector. Ook het van oorsprong Gentse techbedrijf Showpad was er tot vorig jaar klant. “Hebben we ons teruggetrokken omdat we nattigheid voelden? Nee, SVB was eigenlijk een zeer degelijke bank”, verrast medeoprichter Pieterjan Bouten.</p>","Tue, 14 Mar 2023 17:41:37 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/27b3cd2c-2b8f-42e1-9071-0726f17282d5.png
https://www.nieuwsblad.be/cnt/dmf20230314_95994923,Amazon wil volgend jaar al internet via satelliet testen,<p>Webwinkel en technologiereus Amazon wil volgend jaar al gaan testen met internet via een eigen systeem van satellieten. Dat heeft het bedrijf dinsdag aangekondigd.</p>,"Tue, 14 Mar 2023 17:37:43 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/f1a82fd5-cdf0-473d-a682-408b50986658.jpg
https://www.nieuwsblad.be/cnt/dmf20230314_94865847,Facebook-moederbedrijf Meta schrapt nog eens 10.000 banen,"<p>Meta, het moederbedrijf van Facebook, Instagram en WhatsApp, heeft een tweede ontslagronde in enkele maanden tijd aangekondigd. Er zullen zowat 10.000 banen verdwijnen, klinkt het dinsdag op de website van Meta. Daarnaast worden 5.000 vacatures die nog niet waren ingevuld, geschrapt.</p>","Tue, 14 Mar 2023 14:28:39 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/dc1677da-5dd4-4c2c-88e5-8f19c37f4e70.jpg
https://www.nieuwsblad.be/cnt/dmf20230314_94818646,Amerikaanse inflatie vertraagt naar 6 procent,"<p>De inflatie in de Verenigde Staten is in februari verder afgekoeld, tot 6 procent op jaarbasis. Dat is het laagste niveau sinds september 2021, zo blijkt dinsdag uit cijfers van het Amerikaanse ministerie van Werk.</p>","Tue, 14 Mar 2023 14:20:35 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/2d36564a-a6ec-4f52-ac49-1b9a27091344.jpg
https://www.nieuwsblad.be/cnt/dmf20230314_94403211,Na onrust over Amerikaanse banken: ook Europese bank Credit Suisse in woelig water,"<p>Het nieuws rond de gevallen Silicon Valley Bank en de Signature bank is nog niet verteerd, of een andere bank staat op wankelen. Internationale experts vrezen dat wereldspeler Credit Suisse op omvallen staat. “Maar Zwitserland zal het zich niet kunnen veroorloven om de bank over kop te laten gaan.”</p>","Tue, 14 Mar 2023 13:13:36 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/cdc9f7fe-d580-4309-9d0d-6c328b15c558.jpg
https://www.nieuwsblad.be/cnt/dmf20230314_93668021,"Overleg tussen directie Delhaize en vakbonden al na kwartier afgelopen: “Wat er gebeurd is, kunnen we niet pikken”","<p>Het overleg tussen de directie en de vakbonden bij Delhaize is dinsdagochtend al snel afgelopen. De directie bleef bij haar standpunt en houdt vast aan het plan om de 128 supermarkten in eigen beheer te verzelfstandigen. Dat hekelden de vakbondsvertegenwoordigers bij het verlaten van de Delhaize-gebouwen in Zellik, zowat een kwartier na de voorziene start van de vergadering.</p>","Tue, 14 Mar 2023 10:59:21 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/25b261bc-0626-45c1-8982-bcf60955d106.jpg
https://www.nieuwsblad.be/cnt/dmf20230314_93378067,Volkswagen verhoogt investeringen in elektrische wagens,"<p>De Volkswagen Group, het grootste autoconcern van Europa, zal de komende jaren 122 miljard euro investeren in elektrische voertuigen en digitalisering. Dat is twee derde van alle investeringen die tot 2027 gepland zijn. Dat heeft de groep aangekondigd.</p>","Tue, 14 Mar 2023 10:21:16 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/a156497f-35a2-45f2-8b63-1d249707a4e0.jpg
https://www.nieuwsblad.be/cnt/dmf20230314_93200670,Benzineprijs daalt woensdag naar laagste niveau in twee maanden,"<p>De maximumprijs van benzine gaat woensdag omlaag. Wie benzine 95 (E10) tankt, betaalt dan nog maximaal 1,757 euro per liter, het laagste niveau in een tweetal maanden.</p>","Tue, 14 Mar 2023 09:52:17 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/07/46ab98c6-894e-48c7-a689-a868db4a6de1.jpg
https://www.nieuwsblad.be/cnt/dmf20230314_92688989,"LIVE. Sociaal overleg bij Delhaize belooft heftig te verlopen: “De intrekking van het plan, dat is onze doelstelling”","<p>Personeelsleden van winkelketen Delhaize stromen dinsdagochtend in groten getale toe voor de aangekondigde protestactie in Zellik. Daar wordt het eerste sociaal overleg gehouden over de plannen van het bedrijf. De directie kondigde een week geleden aan dat ze de 128 winkels in eigen beheer – waar  zowat 9.000 mensen werken – wil verzelfstandigen. De bonden zitten onderling samen vanaf 8.30 uur, om 9.30 uur is het overleg met de directie voorzien.</p>","Tue, 14 Mar 2023 08:20:11 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/9de68f04-6ece-4e11-98e9-3791c99c182d.jpg
https://www.nieuwsblad.be/cnt/dmf20230314_98634690,Borrell vindt dat Amerikanen regels van internationale handel niet respecteren,"<p>De hoge vertegenwoordiger van het Europees buitenlands beleid, Josep Borrell, vindt dat de Amerikaanse Inflation Reduction Act, een grootschalig subsidieprogramma, de internationale handelsregels op verschillende punten schendt. Dat heeft hij dinsdag gezegd.</p>","Wed, 15 Mar 2023 00:15:49 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/fe53cd5a-ca5b-49ce-a309-58cb2740c546.jpg
https://www.nieuwsblad.be/cnt/dmf20230315_09841527,Topman opvolger Silicon Valley Bank roept klanten op terug te keren,"<p>De topman van de bank die de Amerikaanse overheid heeft opgericht om de activiteiten van de failliete Silicon Valley Bank (SVB) voort te zetten, heeft klanten opgeroepen hun geld aan de nieuwe entiteit toe te vertrouwen.</p>","Wed, 15 Mar 2023 01:08:07 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/15/742fccdb-0b60-49be-8f69-a66abfa31833.jpg
https://www.nieuwsblad.be/cnt/dmf20230315_91517904,Aantal nieuwe woonleningen op historisch dieptepunt,"<p>Het aantal nieuwe hypothecaire leningen is in februari gedaald tot het laagste niveau sinds zeker begin 2007, het eerste jaar waarvoor de toezichthouder gegevens bijhield. Dat meldt de krant De Tijd.</p>","Wed, 15 Mar 2023 05:06:21 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/13/20e114a9-fb03-402d-965f-c03f615d8995.jpg
https://www.nieuwsblad.be/cnt/dmf20230315_92938090,Recordwinst voor moederbedrijf van Zara: omzetstijging van 17 procent,"<p>Inditex, het Spaanse modebedrijf achter onder meer de kledingketens Zara, Bershka en Massimo Dutti, heeft een recordjaar achter de rug en dat ondanks de hoge inflatie. Vooral tijdens de eindejaarsperiode werd er veel verkocht.</p>","Wed, 15 Mar 2023 08:54:47 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/15/3a12a679-99a2-4e43-98d2-66b647178bd7.jpg
https://www.nieuwsblad.be/cnt/dmf20230315_09841527,Topman van opvolger failliete Silicon Valley Bank roept klanten op terug te keren,"<p>De topman van de bank die de Amerikaanse overheid heeft opgericht om de activiteiten van de failliete Silicon Valley Bank (SVB) voort te zetten, heeft klanten opgeroepen hun geld aan de nieuwe entiteit toe te vertrouwen.</p>","Wed, 15 Mar 2023 01:08:07 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/15/742fccdb-0b60-49be-8f69-a66abfa31833.jpg
https://www.nieuwsblad.be/cnt/dmf20230315_94376472,Prijs vat Amerikaanse olie zakt onder 70 dollar,<p>De kostprijs van een vat Amerikaanse WTI-olie is woensdag voor het eerst sinds december 2021 onder de 70 dollar gezakt. De oorzaak is volgens analisten te zoeken bij de ongerustheid op de markten over de impact van de val van de Amerikaanse Silicon Valley Bank (SVB) en Signature Bank.</p>,"Wed, 15 Mar 2023 13:00:01 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/15/0caad43c-8855-44c5-bd7f-bafa4bba2867.jpg
https://www.nieuwsblad.be/cnt/dmf20230315_94544616,Europese bankaandelen opnieuw onder druk op de beurzen: Credit Suisse verliest 20 procent,"<p>In Europa staan de bankaandelen woensdag weer onder druk op de beurzen. Het aandeel van Credit Suisse kreeg zelfs een klap van 20 procent nadat haar Saoedische grootaandeelhouder uitsluit dat het met meer steun over de brug zou komen. Het aandeel noteerde iets voor de middag op een absoluut dieptepunt van 1,728 Zwitserse frank.</p>","Wed, 15 Mar 2023 12:13:08 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/14/cdc9f7fe-d580-4309-9d0d-6c328b15c558.jpg
https://www.nieuwsblad.be/cnt/dmf20230315_95348787,“Elektrische wagen voor het volk”: Volkswagen wil vanaf 2026 kleine elektrische auto lanceren voor minder dan 25.000 euro,"<p>Volkswagen komt met een “elektrische wagen voor het volk”. Het Duitse automerk wil vanaf 2026 de ID.2 op de markt brengen, die ongeveer het formaat heeft van de Polo en waarvan het basismodel minder dan 25.000 euro zou kosten.</p>","Wed, 15 Mar 2023 15:49:10 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/15/dcb3d3c8-9dcd-44fa-8bc2-4098c5872a75.jpg
https://www.nieuwsblad.be/cnt/dmf20230315_97810876,Zwitserse centrale bank belooft Credit Suisse te steunen als dat nodig is,<p>De Zwitserse centrale bank heeft woensdagavond een verklaring verspreid waarin wordt beloofd het geplaagde Credit Suisse financiële steun te geven wanneer dat nodig blijkt. Met die woorden lijken de autoriteiten in Zwitserland de financiële markten gerust te willen stellen. Zowel de centrale bank als toezichthouder Finma zegt de situatie scherp in de gaten te houden.</p>,"Wed, 15 Mar 2023 22:39:56 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/15/a96648e8-0264-4c32-8767-3d655670cf30.jpg
https://www.nieuwsblad.be/cnt/dmf20230316_94356187,Twintig banen bedreigd bij Henegouwse site Dow Chemical,"<p>De directie van Polyol in het Henegouwse Tertre (Saint-Ghislain) heeft donderdag op een bijzondere ondernemingsraad aangekondigd dat ze twintig banen wil schrappen. Dat meldt de lokale afdeling van de socialistische vakbond. Het gaat om tien arbeiders en tien bedienden van het bedrijf dat nu zowat 50 werknemers telt. Polyol is een dochter van de Amerikaanse chemiereus Dow Chemical, die in januari een wereldwijd herstructureringsplan aangekondigd had.</p>","Thu, 16 Mar 2023 13:01:42 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/16/0a834d78-9c90-4829-844f-8531e4b01f32.jpg
https://www.nieuwsblad.be/cnt/dmf20230316_94336876,Verkoop van RTL Belgium levert Duitse moedermaatschappij 154 miljoen euro op,<p>De verkoop van RTL Belgium aan DPG en Rossel een jaar geleden heeft de Duitse moedermaatschappij 154 miljoen euro opgebracht. Dat bleek donderdag uit de jaarresultaten van RTL Group.</p>,"Thu, 16 Mar 2023 12:59:49 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/16/8e27ba11-1ee4-4171-ab17-ed7e0b14de83.jpg
https://www.nieuwsblad.be/cnt/dmf20230316_94267765,Medewerkers Audi Brussels krijgen voor 2022 bonus van 5.526 euro bruto,"<p>De medewerkers van de Brusselse fabriek van de Duitse luxewagenbouwer Audi krijgen voor 2022 een bonus van 5.526 euro bruto. “Een teken van waardering voor de inzet van ons personeel in een jaar vol uitdagingen”, zegt Peter D’hoore, woordvoerder van Audi Brussels. De premie is gelinkt aan de winst van de groep én aan de interne prestaties bij Audi Brussels. Voor 2021 kwam de bonus nog uit op 4.648 euro.</p>","Thu, 16 Mar 2023 12:50:07 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/16/805b91d8-af37-4af1-a0fe-53cd1709c472.jpg
https://www.nieuwsblad.be/cnt/dmf20230316_94094437,Koffers met cash en bankrekeningen voor moordenaars en dictators: hoe Zwitserse bank Credit Suisse van schandaal naar schandaal hinkt,"<p>De klappen die Credit Suisse op de beurs krijgt na verontrustende jaarresultaten vormen niet de eerste tegenslag die de bank moet verwerken. De bank kreeg de voorbije jaren een boosaardige reputatie als exponent van het Zwitserse bankgeheim. Het is een verhaal van koffers met cash, van dictators als klant en met zelfs een rol voor het Vaticaan.</p>","Thu, 16 Mar 2023 11:30:00 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/16/8ceaa10c-b419-4409-9e10-6ea2af2a67aa.jpg
https://www.nieuwsblad.be/cnt/dmf20230316_93424174,TotalEnergies gaat in zee met Canadees bedrijf voor uitbating tankstations,"<p>TotalEnergies gaat in zee met een externe partner voor de uitbating van de tankstations in vier Europese landen, waaronder België. In ons land en Luxemburg zal de Franse oliereus via een joint venture met de Canadese retailer Alimentation Couche-Tard werken, waarbij de Canadezen de meerderheid in handen hebben. In Duitsland en Nederland wordt het volledige net verkocht aan de nieuwe partner, klinkt het donderdag in een persbericht.</p>","Thu, 16 Mar 2023 10:28:35 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/16/229aa3db-6da7-4776-b19e-3c9c0d13afb4.jpg
https://www.nieuwsblad.be/cnt/dmf20230316_93049850,Nog steeds 83 Delhaize-winkels gesloten,"<p>Bij supermarktketen Delhaize hebben 83 winkels donderdag de deuren niet geopend voor de klanten. De 45 overige supermarkten in eigen beheer zijn wel toegankelijk, zo meldt woordvoerder Roel Dekelver.</p>","Thu, 16 Mar 2023 09:26:58 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/15/6f7ffa0f-6826-4506-aac2-ba7616fdd8f8.jpg
https://www.nieuwsblad.be/cnt/dmf20230316_92854348,"Grootste aandeelhouder van Credit Suisse noemt onrust “ongegrond”, topman roept personeel op hoofd koel te houden",<p>Het forse verlies aan beurswaarde voor Credit Suisse op woensdag was “volledig ongegrond”. Dat zegt de voorzitter van de grootste aandeelhouder van de bank donderdag. Volgens Ammar al-Khudairy van Saudi National Bank is de op een na grootste bank van Zwitserland in de kern gezond. Dat vindt ook topman Ulrich Körner van de geplaagde Zwitserse bank. Hij roept zijn personeel op het hoofd koel te houden en zich te concentreren op de feiten om de onrust rond de bank te stoppen.</p>,"Thu, 16 Mar 2023 08:54:02 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/16/337a9e8a-0721-4940-a499-05ae0c3e40f4.jpg
https://www.nieuwsblad.be/cnt/dmf20230316_91919147,Crisis bij Credit Suisse jaagt schok door Europa: hoe zit het met andere banken? En wat brengt de nabije toekomst?,<p>De forse koersdaling van de Zwitserse grootbank Credit Suisse jaagt een schok door Europa. Toch is er nog geen reden tot paniek. </p>,"Thu, 16 Mar 2023 06:19:33 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/16/a7a848fa-043f-4d18-8889-2b6121543dbe.jpg
https://www.nieuwsblad.be/cnt/dmf20230316_91841705,Belgische belegger herwint optimisme (ING),<p>Het optimisme van de Belgische belegger is volgens de maandelijkse barometer van de bank ING aan het heropleven. In februari bereikte het beursoptimisme het hoogste peil in zeventien maanden.</p>,"Thu, 16 Mar 2023 06:00:13 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/16/abc337e8-0629-4962-98f4-11264eb55049.jpg
https://www.nieuwsblad.be/cnt/dmf20230316_91671589,Virgin Orbit pauzeert operaties en zoekt geld,<p>Het Amerikaanse ruimtevaartbedrijf Virgin Orbit heeft beslist om zijn werking voor een week stil te leggen. Bijna alle werknemers werden naar huis gestuurd zonder loon. Het bedrijf zou vers kapitaal zoeken.</p>,"Thu, 16 Mar 2023 05:29:24 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/16/06b3319c-1979-4bd3-8fe1-1338d2d302c0.jpg
https://www.nieuwsblad.be/cnt/dmf20230316_94094437,Koffers met cash en bankrekeningen voor moordenaars en dictators: hoe Zwitserse bank Credit Suisse van schandaal naar schandaal hinkt,"<p>De klappen die Credit Suisse op de beurs krijgt na verontrustende jaarresultaten vormen niet de eerste tegenslag die de bank moet verwerken. De bank kreeg de voorbije jaren een boosaardige reputatie als exponent van het Zwitserse bankgeheim. Het is een verhaal van koffers met cash, van dictators als klant en met zelfs een rol voor het Vaticaan.</p>","Thu, 16 Mar 2023 16:41:52 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/16/25141da0-d4df-4dc2-9e9e-01b6ffdcd231.jpg
https://www.nieuwsblad.be/cnt/dmf20230316_98364218,Credit Suisse leent tot 50 miljard Zwitserse Frank bij centrale bank,<p>Credit Suisse is van plan zijn liquiditeit te versterken door tot 50 miljard Zwitserse Frank (51 miljard euro) te lenen bij de Zwitserse centrale bank. Dat meldt de geplaagde Zwitserse bank in een nachtelijke mededeling.</p>,"Thu, 16 Mar 2023 02:56:55 +0100",https://static.nieuwsblad.be/Assets/Images_Upload/2023/03/16/599e5161-d40e-4092-80ee-aa03cdb40c33.jpg
https://www.tijd.be/r/t/1/id/10429199,Teleurstelling overheerst na klimaattop Egypte,"20/11 Na een nachtelijke onderhandelingsmarathon hebben de deelnemers aan de VN-klimaattop in het Egyptische Sharm-el-Sheikh zondagochtend, met anderhalve dag vertraging, een slotverklaring aangenomen. 'De ...","Sun, 20 Nov 2022 07:18:40 GMT",
https://www.tijd.be/r/t/1/id/10405768,Amerikaanse dochter Radial helpt Bpost over de lat,"04/08 Bpost deed het in het tweede kwartaal beter dan verwacht. Maar we moeten waakzaam blijven en zoveel mogelijk de kosten onder controle houden, zegt topman Dirk Tirez. Hij stelde de vooruitzichten voor ...","Thu, 04 Aug 2022 19:40:21 GMT",
https://www.tijd.be/r/t/1/id/10111918,Hoe leest u de fiche van uw groepsverzekering?,"08/04 Elk jaar ontvangt u een overzicht met een stand van zaken over het gespaarde bedrag in uw groepsverzekering. Werkgevers die een aanvullend pensioen aanbieden, storten maandelijks een bepaald bedrag in...","Fri, 08 Apr 2022 04:20:01 GMT",
https://www.tijd.be/r/t/1/id/10217952,Corona in België | Lichte stijging besmettingen door nieuwe Omikronvariant,17/03 Een gids door de dagelijkse Covid-19-statistieken.,"Thu, 17 Mar 2022 12:58:42 GMT",
https://www.tijd.be/r/t/1/id/10318093,Volkswagen verkoopt Bugatti aan 'de Elon Musk van de Balkan',05/07/2021 Het Kroatische Rimac verwerft een meerderheidsbelang in de bouwer van zeer exclusieve sportwagens.,"Mon, 05 Jul 2021 18:36:49 GMT",
https://www.tijd.be/r/t/1/id/10251905,VanMoof tankt 34 miljoen voor Nederlandse e-bikedroom,16/09/2020 De Nederlandse e-fietsenbouwer VanMoof haalt 34 miljoen euro op en wil binnen drie jaar 1 miljard euro omzet draaien. In Brussel opende het bedrijf een pop-upwinkel naast concurrent Cowboy.,"Wed, 16 Sep 2020 11:13:10 GMT",
https://www.tijd.be/r/t/1/id/10251728,Europese Unie gaat zelf groene obligaties uitgeven,16/09/2020 Europees Commissievoorzitster Ursula von der Leyen legde in haar eerste State of the Union een plan voor een groen en digitaal herstel voor. De Europese fragiliteit moet plaats maken voor vitaliteit.,"Wed, 16 Sep 2020 06:30:01 GMT",
https://www.tijd.be/r/t/1/id/10250656,Regering-Wilmès gaat door tot 1 oktober,10/09/2020 Premier Sophie Wilmès vraagt pas op 1 oktober en niet op 17 september het vertrouwen van de Kamer. De Vivaldi-partijen zijn het daarover eens.,"Thu, 10 Sep 2020 20:16:57 GMT",
